,filename,age,full_utterance,preceding_item,preceding_item_type,succeeding_item,succeeding_item_type
155,Erbaugh/Kang/05.xml,37,"[('他', 'pro:per'), ('是', 'v:cop'), ('那个', 'co'), ('我', 'pro:per'), ('的', 'poss'), ('朋友', 'n')]",我,pro:per,朋友,n
156,Erbaugh/Kang/05.xml,37,"[('送给', 'v'), ('他', 'pro:per'), ('的', 'poss')]",他,pro:per,NA,NA
157,Erbaugh/Kang/05.xml,37,"[('我', 'pro:per'), ('一', 'num'), ('个', 'cl'), ('人', 'n'), ('来', 'v:dirc'), ('的', 'poss')]",来,v:dirc,NA,NA
158,Erbaugh/Kang/05.xml,37,"[('我', 'pro:per'), ('要', 'v'), ('看台', 'n'), ('南', 'n'), ('的', 'poss'), ('那个', 'co')]",南,n,那个,co
159,Erbaugh/Kang/05.xml,37,"[('蒋', 'n:prop'), ('阿姨', 'n:relat'), ('以前', 'post'), ('带来', 'v'), ('的', 'cleft'), ('那个', 'co')]",带来,v,那个,co
160,Erbaugh/Kang/05.xml,37,"[('他', 'pro:per'), ('讲', 'v'), ('玛丽', 'n:prop'), ('阿姨', 'n:relat'), ('乖乖', 'adj'), ('的', 'poss')]",乖乖,adj,NA,NA
161,Erbaugh/Kang/05.xml,37,"[('看', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('怎么样', 'adv:wh')]",我,pro:per,怎么样,adv:wh
162,Erbaugh/Kang/05.xml,37,"[('看', 'v'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
163,Erbaugh/Kang/05.xml,37,"[('看', 'v'), ('过', 'adv'), ('这样', 'adv'), ('吧', 'sfp'), ('这样', 'adv'), ('的', 'cleft'), ('吧', 'sfp')]",这样,adv,吧,sfp
164,Erbaugh/Kang/05.xml,37,"[('我', 'pro:per'), ('会', 'n'), ('来', 'v:dirc'), ('的', 'poss')]",来,v:dirc,NA,NA
165,Erbaugh/Kang/05.xml,37,"[('会', 'n'), ('的', 'poss')]",会,n,NA,NA
166,Erbaugh/Kang/06.xml,38,"[('他', 'pro:per'), ('就', 'adv'), ('不', 'adv'), ('出来', 'v:dirc'), ('的', 'poss')]",出来,v:dirc,NA,NA
167,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('外公', 'n'), ('买', 'v'), ('的', 'cleft')]",买,v,NA,NA
168,Erbaugh/Kang/06.xml,38,"[('你', 'pro:per'), ('刚', 'adv'), ('这', 'pro:dem'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
169,Erbaugh/Kang/06.xml,38,"[('诶', 'co'), ('你', 'pro:per'), ('跟', 'prep'), ('我', 'pro:per'), ('的', 'cleft'), ('一', 'num'), ('样', 'cl'), ('啊', 'sfp')]",我,pro:per,一,num
170,Erbaugh/Kang/06.xml,38,"[('跟', 'prep'), ('我', 'pro:per'), ('的', 'cleft'), ('一', 'num'), ('样', 'n'), ('的', 'poss'), ('啊', 'sfp')]",我,pro:per,一,num
171,Erbaugh/Kang/06.xml,38,"[('跟', 'prep'), ('我', 'pro:per'), ('的', 'cleft'), ('一', 'num'), ('样', 'n'), ('的', 'poss'), ('啊', 'sfp')]",样,n,啊,sfp
172,Erbaugh/Kang/06.xml,38,"[('你', 'pro:per'), ('这边', 'post'), ('干', 'v'), ('嘛', 'sfp'), ('的', 'poss')]",嘛,sfp,NA,NA
173,Erbaugh/Kang/06.xml,38,"[('这个', 'co'), ('又', 'adv'), ('是', 'v:cop'), ('干', 'v'), ('嘛', 'sfp'), ('的', 'poss')]",嘛,sfp,NA,NA
174,Erbaugh/Kang/06.xml,38,"[('干', 'v'), ('嘛', 'sfp'), ('的', 'poss')]",嘛,sfp,NA,NA
175,Erbaugh/Kang/06.xml,38,"[('养', 'v'), ('乐', 'adj'), ('多', 'adj'), ('的', 'poss'), ('盖子', 'n')]",多,adj,盖子,n
176,Erbaugh/Kang/06.xml,38,"[('拿', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('拖鞋', 'n'), ('来', 'v:dirc')]",我,pro:per,拖鞋,n
177,Erbaugh/Kang/06.xml,38,"[('要', 'v:aux'), ('不', 'adv'), ('要', 'v:aux'), ('玩', 'v'), ('下', 'v:dirc'), ('面', 'n'), ('的', 'poss')]",面,n,NA,NA
178,Erbaugh/Kang/06.xml,38,"[('这', 'pro:dem'), ('不', 'adv'), ('是', 'v:cop'), ('送', 'v'), ('给', 'prep'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
179,Erbaugh/Kang/06.xml,38,"[('这样', 'adv'), ('的', 'poss'), ('坏', 'adj'), ('掉', 'v:resc'), ('了', 'asp')]",这样,adv,坏,adj
180,Erbaugh/Kang/06.xml,38,"[('诶', 'co'), ('爸爸', 'n:relat'), ('的', 'poss'), ('东西', 'n'), ('掉', 'v:resc'), ('在', 'prep'), ('这', 'pro:dem')]",爸爸,n:relat,东西,n
181,Erbaugh/Kang/06.xml,38,"[('是', 'v:cop'), ('哪里', 'pro:wh'), ('讲', 'v'), ('的', 'cleft')]",讲,v,NA,NA
182,Erbaugh/Kang/06.xml,38,"[('是', 'v:cop'), ('怎么', 'adv:wh'), ('装', 'v'), ('的', 'cleft')]",装,v,NA,NA
183,Erbaugh/Kang/06.xml,38,"[('蓝', 'n'), ('的', 'poss'), ('头', 'n')]",蓝,n,头,n
184,Erbaugh/Kang/06.xml,38,"[('这', 'pro:dem'), ('边', 'n'), ('是', 'v:cop'), ('放', 'v'), ('的', 'cleft'), ('这', 'pro:dem'), ('边', 'n'), ('是', 'v:cop'), ('拿', 'v'), ('的', 'cleft')]",放,v,NA,NA
185,Erbaugh/Kang/06.xml,38,"[('这', 'pro:dem'), ('边', 'n'), ('是', 'v:cop'), ('放', 'v'), ('的', 'cleft'), ('这', 'pro:dem'), ('边', 'n'), ('是', 'v:cop'), ('拿', 'v'), ('的', 'cleft')]",放,v,NA,NA
186,Erbaugh/Kang/06.xml,38,"[('这', 'pro:dem'), ('边', 'n'), ('是', 'v:cop'), ('放', 'v'), ('的', 'cleft')]",放,v,NA,NA
187,Erbaugh/Kang/06.xml,38,"[('乱七八糟', 'n'), ('的', 'poss')]",乱七八糟,n,NA,NA
188,Erbaugh/Kang/06.xml,38,"[('恩', 'n'), ('投', 'v'), ('入', 'v:dirc'), ('还', 'adv'), ('挺', 'adj'), ('夸张', 'v'), ('的', 'cleft')]",夸张,v,NA,NA
189,Erbaugh/Kang/06.xml,38,"[('大', 'adj'), ('烟囱', 'n'), ('的', 'poss')]",烟囱,n,NA,NA
190,Erbaugh/Kang/06.xml,38,"[('还', 'adv'), ('想', 'v'), ('要', 'v:aux'), ('一', 'num'), ('个', 'cl'), ('大', 'adj'), ('的', 'nom')]",大,adj,NA,NA
191,Erbaugh/Kang/06.xml,38,"[('妈', 'n:relat'), ('这', 'pro:dem'), ('从', 'prep'), ('这边', 'post'), ('回来', 'v'), ('的', 'cleft')]",回来,v,NA,NA
192,Erbaugh/Kang/06.xml,38,"[('会', 'v:resc'), ('飞', 'v:resc'), ('的', 'poss'), ('大', 'adj'), ('卡车', 'n')]",飞,v:resc,大,adj
193,Erbaugh/Kang/06.xml,38,"[('这', 'pro:dem'), ('飞', 'v:resc'), ('的', 'cleft'), ('很', 'adv'), ('远', 'adj')]",飞,v:resc,很,adv
194,Erbaugh/Kang/06.xml,38,"[('他', 'pro:per'), ('住', 'v:resc'), ('的', 'poss'), ('楼下', 'n')]",住,v:resc,楼下,n
195,Erbaugh/Kang/06.xml,38,"[('你', 'pro:per'), ('手', 'n'), ('放', 'v'), ('的', 'cleft'), ('高', 'adj'), ('高', 'adj'), ('的', 'nom')]",放,v,高,adj
196,Erbaugh/Kang/06.xml,38,"[('你', 'pro:per'), ('手', 'n'), ('放', 'v'), ('的', 'cleft'), ('高', 'adj'), ('高', 'adj'), ('的', 'nom')]",高,adj,NA,NA
197,Erbaugh/Kang/06.xml,38,"[('高', 'adj'), ('高', 'adj'), ('的', 'nom')]",高,adj,NA,NA
198,Erbaugh/Kang/06.xml,38,"[('不', ''), ('要', ''), ('不', 'adv'), ('要', 'v'), ('斜', 'adj'), ('的', 'nom')]",斜,adj,NA,NA
199,Erbaugh/Kang/06.xml,38,"[('斜', 'adj'), ('的', 'nom'), ('她', 'pro:per'), ('会', 'n'), ('倒', 'v')]",斜,adj,她,pro:per
200,Erbaugh/Kang/06.xml,38,"[('玛丽', 'n:prop'), ('阿姨', 'n:relat'), ('的', 'poss')]",阿姨,n:relat,NA,NA
201,Erbaugh/Kang/06.xml,38,"[('找', 'v'), ('一', 'num'), ('个', 'cl'), ('不', 'adv'), ('讲', 'v'), ('的', 'cleft')]",讲,v,NA,NA
202,Erbaugh/Kang/06.xml,38,"[('能', 'v:aux'), ('找到', 'v'), ('一', 'num'), ('个', 'cl'), ('不', 'adv'), ('讲', 'v'), ('的', 'cleft')]",讲,v,NA,NA
203,Erbaugh/Kang/06.xml,38,"[('配', 'v'), ('给', 'prep'), ('你', 'pro:per'), ('的', 'poss')]",你,pro:per,NA,NA
204,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('的', 'poss'), ('三', 'num'), ('我', 'pro:per'), ('也', 'adv'), ('弄', 'v'), ('六', 'num'), ('个', 'cl'), ('了', 'asp')]",我,pro:per,三,num
205,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('的', 'poss'), ('弄', 'n'), ('好', 'adv'), ('少', 'adj'), ('哦', 'co')]",我,pro:per,弄,n
206,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('就', 'adv'), ('交', 'v'), ('给', 'prep'), ('你', 'pro:per'), ('的', 'poss')]",你,pro:per,NA,NA
207,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('套', 'v'), ('的', 'cleft'), ('都', 'adv'), ('是', 'v:cop'), ('红', 'adj'), ('的', 'nom')]",套,v,都,adv
208,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('套', 'v'), ('的', 'cleft'), ('都', 'adv'), ('是', 'v:cop'), ('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
209,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('套', 'v'), ('的', 'cleft'), ('都', 'adv'), ('是', 'v:cop'), ('红', 'adj'), ('的', 'nom')]",套,v,都,adv
210,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('套', 'v'), ('的', 'cleft'), ('都', 'adv'), ('是', 'v:cop'), ('红', 'adj'), ('的', 'nom')]",红,adj,NA,NA
211,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('说', 'v'), ('按', 'prep'), ('的', 'poss'), ('动', 'v')]",按,prep,动,v
212,Erbaugh/Kang/06.xml,38,"[('是', 'v:cop'), ('怎么', 'adv:wh'), ('写', 'v'), ('的', 'cleft')]",写,v,NA,NA
213,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('只', 'adv'), ('会', 'v:resc'), ('画', 'n'), ('它', 'pro:per'), ('的', 'poss'), ('圆圈', 'n'), ('圈', 'n')]",它,pro:per,圆圈,n
214,Erbaugh/Kang/06.xml,38,"[('画', 'v'), ('的', 'cleft'), ('是', 'v:cop'), ('小', 'adj'), ('石头', 'n')]",画,v,是,v:cop
215,Erbaugh/Kang/06.xml,38,"[('小', 'adj'), ('的', 'nom'), ('你', 'pro:per'), ('就', 'adv'), ('会', 'v:aux'), ('弄', 'v')]",小,adj,你,pro:per
216,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('也', 'adv'), ('写', 'v'), ('功课', 'n'), ('的', 'poss')]",功课,n,NA,NA
217,Erbaugh/Kang/06.xml,38,"[('我', 'pro:per'), ('的', 'poss'), ('爷爷', 'n:relat'), ('奶奶', 'n:relat'), ('写', 'v')]",我,pro:per,爷爷,n:relat
218,Erbaugh/Kang/06.xml,38,"[('你', 'pro:per'), ('放', 'v'), ('的', 'cleft')]",放,v,NA,NA
219,Erbaugh/Kang/07.xml,38,"[('停', 'v'), ('拖', 'v'), ('车', 'n'), ('的', 'poss')]",车,n,NA,NA
220,Erbaugh/Kang/07.xml,38,"[('不', 'adv'), ('是', 'v:cop'), ('停', 'v'), ('火车', 'n'), ('的', 'poss')]",火车,n,NA,NA
221,Erbaugh/Kang/07.xml,38,"[('男人', 'n'), ('开', 'v:resc'), ('开', 'v:resc'), ('门', 'n'), ('的', 'poss')]",门,n,NA,NA
222,Erbaugh/Kang/07.xml,38,"[('这', ''), ('个', ''), ('这', 'det'), ('个', 'cl'), ('女', 'adj'), ('的', 'cleft'), ('都', 'adv'), ('不', 'adv'), ('要', 'v'), ('了', 'asp')]",女,adj,都,adv
223,Erbaugh/Kang/07.xml,38,"[('这', 'pro:dem'), ('是', 'v:cop'), ('三角形', 'n'), ('的', 'poss'), ('要', 'v')]",三角形,n,要,v
224,Erbaugh/Kang/07.xml,38,"[('这', 'pro:dem'), ('样', 'cl'), ('我们', 'pro:per'), ('没有', 'v'), ('的', 'cleft')]",没有,v,NA,NA
225,Erbaugh/Kang/07.xml,38,"[('是', 'v:cop'), ('什么', 'pro:wh'), ('好', 'adj'), ('吃', 'v'), ('的', 'cleft')]",吃,v,NA,NA
226,Erbaugh/Kang/07.xml,38,"[('他', 'pro:per'), ('这', 'pro:dem'), ('样子', 'n'), ('会', 'v:aux'), ('动', 'v'), ('的', 'cleft'), ('嘛', 'sfp')]",动,v,嘛,sfp
227,Erbaugh/Kang/07.xml,38,"[('我', 'pro:per'), ('要', 'v'), ('大', 'adj'), ('的', 'nom')]",大,adj,NA,NA
228,Erbaugh/Kang/07.xml,38,"[('很', 'adv'), ('好', 'adj'), ('玩', 'v'), ('的', 'cleft')]",玩,v,NA,NA
229,Erbaugh/Kang/07.xml,38,"[('她', 'pro:per'), ('就', 'adv'), ('玩', 'v'), ('她', 'pro:per'), ('的', 'poss'), ('画', 'v'), ('图', 'n')]",她,pro:per,画,v
230,Erbaugh/Kang/07.xml,38,"[('是', 'v:cop'), ('的', 'poss')]",是,v:cop,NA,NA
231,Erbaugh/Kang/07.xml,38,"[('现在', 'adv'), ('做', 'v'), ('的', 'cleft'), ('是', 'v:cop'), ('跷跷板', 'n')]",做,v,是,v:cop
232,Erbaugh/Kang/07.xml,38,"[('摇', 'v'), ('的', 'cleft'), ('过去', 'v:dirc')]",摇,v,过去,v:dirc
233,Erbaugh/Kang/07.xml,38,"[('这', 'pro:dem'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss'), ('汽车', 'n')]",我,pro:per,汽车,n
234,Erbaugh/Kang/07.xml,38,"[('这', 'pro:dem'), ('是', 'v:cop'), ('别人', 'pro:per'), ('的', 'poss'), ('汽车', 'n'), ('这', 'pro:dem'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss')]",别人,pro:per,NA,NA
235,Erbaugh/Kang/07.xml,38,"[('这', 'pro:dem'), ('是', 'v:cop'), ('别人', 'pro:per'), ('的', 'poss'), ('汽车', 'n'), ('这', 'pro:dem'), ('是', 'v:cop'), ('我', 'pro:per'), ('的', 'poss')]",别人,pro:per,NA,NA
236,Erbaugh/Kang/07.xml,38,"[('爸爸', 'n:relat'), ('的', 'poss')]",爸爸,n:relat,NA,NA
237,Erbaugh/Kang/07.xml,38,"[('这', 'pro:dem'), ('是', 'v:cop'), ('婆婆', 'n:relat'), ('的', 'poss')]",婆婆,n:relat,NA,NA
238,Erbaugh/Kang/07.xml,38,"[('你', 'pro:per'), ('只要', 'conj'), ('会', 'v:resc'), ('的', 'poss'), ('东西', 'n'), ('放', 'v'), ('不', 'adv'), ('上', 'v:dirc')]",会,v:resc,东西,n
239,Erbaugh/Kang/07.xml,38,"[('还有', 'conj'), ('一', 'num'), ('个', 'cl'), ('大大', 'adj'), ('的', 'poss')]",大大,adj,NA,NA
240,Erbaugh/Kang/07.xml,38,"[('打', 'v'), ('我', 'pro:per'), ('打', 'v'), ('法院', 'n'), ('的', 'poss'), ('警察', 'n')]",法院,n,警察,n
241,Erbaugh/Kang/07.xml,38,"[('反正', 'adv'), ('有', 'v'), ('的', 'cleft'), ('人', 'n'), ('很', 'adv'), ('好', 'adj'), ('玩', 'v')]",有,v,人,n
242,Erbaugh/Kang/07.xml,38,"[('你', 'pro:per'), ('动', 'v'), ('我', 'pro:per'), ('的', 'poss'), ('蛋糕', 'n')]",我,pro:per,蛋糕,n
243,Erbaugh/Kang/07.xml,38,"[('软', 'adj'), ('的', 'nom'), ('嘛', 'sfp')]",软,adj,嘛,sfp
244,Erbaugh/Kang/07.xml,38,"[('硬', 'adj'), ('的', 'cleft'), ('蛋糕', 'n')]",硬,adj,蛋糕,n
245,Erbaugh/Kang/07.xml,38,"[('这', 'pro:dem'), ('好', 'adv'), ('像', 'prep'), ('圆', 'v'), ('的', 'cleft'), ('蛋黄', 'n'), ('哦', 'sfp')]",圆,v,蛋黄,n
246,Erbaugh/Kang/08.xml,38,"[('那个', 'co'), ('东西', 'n'), ('有', 'v'), ('一', 'num'), ('个', 'cl'), ('尖', 'n'), ('很多', 'quant'), ('尖', 'n'), ('的', 'poss'), ('马', 'n'), ('大', 'adj'), ('肉', 'n')]",尖,n,马,n
247,Erbaugh/Kang/08.xml,38,"[('故意', 'adv'), ('是', 'v:cop'), ('故意', 'adj'), ('的', 'nom'), ('了', 'asp')]",故意,adj,了,asp
248,Erbaugh/Kang/08.xml,38,"[('那', 'conj'), ('弄', 'v'), ('不平', 'adj'), ('的', 'cleft'), ('嘛', 'sfp')]",不平,adj,嘛,sfp
249,Erbaugh/Kang/08.xml,38,"[('刚刚', 'adv'), ('和', 'conj'), ('我', 'pro:per'), ('跟跟', 'v'), ('婆婆', 'n:relat'), ('做', 'v'), ('的', 'cleft'), ('那样', 'adv')]",做,v,那样,adv
250,Erbaugh/Kang/08.xml,38,"[('我', 'pro:per'), ('不', 'adv'), ('知道', 'v'), ('你', 'pro:per'), ('的', 'poss'), ('地址', 'n')]",你,pro:per,地址,n
251,Erbaugh/Kang/08.xml,38,"[('你', 'pro:per'), ('知', 'v'), ('不', 'adv'), ('知道', 'v'), ('我们', 'pro:per'), ('家', 'n'), ('的', 'poss'), ('路', 'n')]",家,n,路,n
252,Erbaugh/Kang/08.xml,38,"[('我', 'pro:per'), ('还', 'adv'), ('要', 'v:aux'), ('听', 'v'), ('哭', 'v'), ('的', 'cleft'), ('那个', 'co')]",哭,v,那个,co
253,Erbaugh/Kang/08.xml,38,"[('我', 'pro:per'), ('要', 'v:aux'), ('红', 'adj'), ('的', 'cleft'), ('笔', 'n')]",红,adj,笔,n
254,Erbaugh/Kang/08.xml,38,"[('是', 'v:cop'), ('带', 'v'), ('一点', 'adj'), ('的', 'nom')]",一点,adj,NA,NA
255,Erbaugh/Kang/08.xml,38,"[('放', 'v'), ('下', 'adj'), ('面', 'n'), ('好', 'adj'), ('的', 'nom')]",好,adj,NA,NA
256,Erbaugh/Kang/09.xml,39,"[('那个', 'co'), ('没有', 'v'), ('那个', 'co'), ('洗澡', 'v'), ('的', 'cleft'), ('瓦斯', 'n'), ('没有', 'adv'), ('涨', 'v'), ('价', 'n')]",洗澡,v,瓦斯,n
257,Erbaugh/Kang/09.xml,39,"[('洗澡', 'v'), ('的', 'cleft'), ('涨', 'v'), ('了', 'asp')]",洗澡,v,涨,v
258,Erbaugh/Kang/09.xml,39,"[('煮饭', 'v'), ('的', 'cleft'), ('没', 'adv'), ('涨', 'v')]",煮饭,v,没,adv
259,Erbaugh/Kang/09.xml,39,"[('煮饭', 'v'), ('的', 'cleft'), ('他', 'pro:per'), ('讲', 'v'), ('有的', 'pro:dem'), ('涨', 'v')]",煮饭,v,他,pro:per
260,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('的', 'poss'), ('钱', 'n'), ('呢', 'sfp')]",我,pro:per,钱,n
261,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('是', 'v:cop'), ('她', 'pro:per'), ('的', 'poss'), ('爸爸', 'n:relat')]",她,pro:per,爸爸,n:relat
262,Erbaugh/Kang/09.xml,39,"[('矩', 'adj'), ('形', 'n'), ('的', 'poss')]",形,n,NA,NA
263,Erbaugh/Kang/09.xml,39,"[('矩', 'adj'), ('形', 'n'), ('的', 'poss')]",形,n,NA,NA
264,Erbaugh/Kang/09.xml,39,"[('新', 'adj'), ('的', 'nom'), ('是', 'v:cop'), ('这么', 'adv'), ('小', 'adj'), ('的', 'nom')]",新,adj,NA,NA
265,Erbaugh/Kang/09.xml,39,"[('新', 'adj'), ('的', 'nom'), ('是', 'v:cop'), ('这么', 'adv'), ('小', 'adj'), ('的', 'nom')]",新,adj,NA,NA
266,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('以前', 'post'), ('生病', 'v'), ('油油', 'adj'), ('的', 'nom'), ('那个', ''), ('那个', 'co'), ('啊', 'sfp')]",油油,adj,那个,
267,Erbaugh/Kang/09.xml,39,"[('嗯', 'co'), ('冰冰', 'n:prop'), ('的', 'poss')]",冰冰,n:prop,NA,NA
268,Erbaugh/Kang/09.xml,39,"[('妈妈', 'n:relat'), ('的', 'poss'), ('头发', 'n'), ('它', 'pro:per'), ('都', 'adv'), ('哭', 'v'), ('了', 'asp')]",妈妈,n:relat,头发,n
269,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('放', 'v'), ('我', 'pro:per'), ('桌', 'n'), ('上', 'post'), ('的', 'cleft'), ('钱', 'n:prop'), ('呢', 'sfp')]",上,post,钱,n:prop
270,Erbaugh/Kang/09.xml,39,"[('谁', 'pro:wh'), ('帮', 'v'), ('我', 'pro:per'), ('关', 'v'), ('起来', 'v:dirc'), ('的', 'cleft'), ('吗', 'sfp')]",起来,v:dirc,吗,sfp
271,Erbaugh/Kang/09.xml,39,"[('橘子', 'n'), ('的', 'cleft')]",橘子,n,NA,NA
272,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('的', 'poss'), ('这些', 'pro:dem'), ('钱', 'n'), ('用', 'v'), ('完', 'v:resc'), ('就', 'adv'), ('没有', 'adv'), ('了', 'asp')]",我,pro:per,这些,pro:dem
273,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('的', 'poss'), ('拿', 'prep'), ('不', 'adv'), ('动', 'v')]",我,pro:per,拿,prep
274,Erbaugh/Kang/09.xml,39,"[('谁', 'pro:wh'), ('叫', 'v'), ('它', 'pro:per'), ('不', 'adv'), ('小心', 'v'), ('的', 'cleft'), ('嘛', 'sfp')]",小心,v,嘛,sfp
275,Erbaugh/Kang/09.xml,39,"[('这', 'pro:dem'), ('我', 'pro:per'), ('坐', 'v'), ('计程车', 'n'), ('的', 'poss'), ('钱', 'n')]",计程车,n,钱,n
276,Erbaugh/Kang/09.xml,39,"[('别', ''), ('忘记', ''), ('你', ''), ('坐', ''), ('计程车', ''), ('别', 'adv'), ('忘记', 'v'), ('你', 'pro:per'), ('坐', 'v'), ('一块', 'adv'), ('钱', 'n'), ('的', 'poss'), ('计程车', 'n'), ('哦', 'sfp')]",钱,n,计程车,n
277,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('不', 'adv'), ('会', 'v:resc'), ('把', 'prep'), ('你', 'pro:per'), ('的', 'poss'), ('钱', 'n'), ('用', 'prep'), ('光', 'v'), ('的', 'cleft'), ('啊', 'sfp')]",你,pro:per,钱,n
278,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('不', 'adv'), ('会', 'v:resc'), ('把', 'prep'), ('你', 'pro:per'), ('的', 'poss'), ('钱', 'n'), ('用', 'prep'), ('光', 'v'), ('的', 'cleft'), ('啊', 'sfp')]",光,v,啊,sfp
279,Erbaugh/Kang/09.xml,39,"[('不', 'adv'), ('是', 'v:cop'), ('不', 'adv'), ('挣', 'v'), ('钱', 'n'), ('的', 'poss')]",钱,n,NA,NA
280,Erbaugh/Kang/09.xml,39,"[('这', 'pro:dem'), ('我', 'pro:per'), ('口袋', 'n'), ('里', 'post'), ('的', 'poss')]",里,post,NA,NA
281,Erbaugh/Kang/09.xml,39,"[('它', 'pro:per'), ('头发', 'n'), ('烫', 'v'), ('的', 'cleft'), ('好', 'adv'), ('难看', 'adj'), ('哦', 'co')]",烫,v,好,adv
282,Erbaugh/Kang/09.xml,39,"[('不', 'adv'), ('是', 'v:cop'), ('我', 'pro:per'), ('是', 'v:cop'), ('卖', 'v'), ('东西', 'n'), ('的', 'poss')]",东西,n,NA,NA
283,Erbaugh/Kang/09.xml,39,"[('对', 'prep'), ('我', 'pro:per'), ('送给', 'v'), ('你', 'pro:per'), ('的', 'poss')]",你,pro:per,NA,NA
284,Erbaugh/Kang/09.xml,39,"[('很', 'adv'), ('小', 'adj'), ('的', 'nom'), ('洞', 'n'), ('哎', 'co')]",小,adj,洞,n
285,Erbaugh/Kang/09.xml,39,"[('她', 'pro:per'), ('拿', 'prep'), ('的', 'poss'), ('电', 'v'), ('风机', 'n'), ('啊', 'sfp')]",拿,prep,电,v
286,Erbaugh/Kang/09.xml,39,"[('爸爸', 'n:relat'), ('拿', 'v'), ('的', 'cleft'), ('也', 'adv'), ('是', 'v:cop'), ('遥控器', 'n'), ('吗', 'sfp')]",拿,v,也,adv
287,Erbaugh/Kang/09.xml,39,"[('咸咸', 'adj'), ('的', 'poss')]",咸咸,adj,NA,NA
288,Erbaugh/Kang/09.xml,39,"[('这', 'pro:dem'), ('好吃', 'adj'), ('的', 'nom'), ('哎', 'co')]",好吃,adj,哎,co
289,Erbaugh/Kang/09.xml,39,"[('盐', 'n'), ('的', 'poss'), ('味道', 'n')]",盐,n,味道,n
290,Erbaugh/Kang/09.xml,39,"[('妈妈', 'n:relat'), ('是', 'v:cop'), ('冰', 'v'), ('的', 'cleft')]",冰,v,NA,NA
291,Erbaugh/Kang/09.xml,39,"[('你', 'pro:per'), ('是', 'v:cop'), ('吃', 'v'), ('冰', 'v'), ('的', 'cleft'), ('还是', 'adv'), ('热', 'v'), ('的', 'cleft')]",冰,v,NA,NA
292,Erbaugh/Kang/09.xml,39,"[('你', 'pro:per'), ('是', 'v:cop'), ('吃', 'v'), ('冰', 'v'), ('的', 'cleft'), ('还是', 'adv'), ('热', 'v'), ('的', 'cleft')]",冰,v,NA,NA
293,Erbaugh/Kang/09.xml,39,"[('你', 'pro:per'), ('以前', 'post'), ('买', 'v'), ('的', 'cleft'), ('那个', 'co'), ('啊', 'sfp')]",买,v,那个,co
294,Erbaugh/Kang/09.xml,39,"[('这', 'pro:dem'), ('我', 'pro:per'), ('的', 'poss')]",我,pro:per,NA,NA
295,Erbaugh/Kang/09.xml,39,"[('他', 'pro:per'), ('的', 'poss'), ('指头', 'n'), ('粗', 'adj'), ('的', 'cleft'), ('地方', 'n'), ('跟', 'prep'), ('我', 'pro:per'), ('差不多', 'adv')]",他,pro:per,指头,n
296,Erbaugh/Kang/09.xml,39,"[('他', 'pro:per'), ('的', 'poss'), ('指头', 'n'), ('粗', 'adj'), ('的', 'cleft'), ('地方', 'n'), ('跟', 'prep'), ('我', 'pro:per'), ('差不多', 'adv')]",粗,adj,地方,n
297,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('的', 'poss'), ('东西', 'n'), ('再', 'adv'), ('往', 'prep'), ('这边', 'post'), ('合', 'v'), ('起来', 'v:dirc'), ('就', 'adv'), ('把', 'v'), ('这边', 'post'), ('折', 'v'), ('起来', 'v:dirc')]",我,pro:per,东西,n
298,Erbaugh/Kang/09.xml,39,"[('我', 'pro:per'), ('假装', 'v'), ('我', 'pro:per'), ('是', 'v:cop'), ('卖', 'v'), ('菜', 'n'), ('的', 'cleft'), ('好', 'adj'), ('不', 'adv'), ('好', 'adj')]",菜,n,好,adj
